Dir1,Dir2,File,Fs,Onsets
Strings,Cello.pizz.ff.sulD,Cello.pizz.ff.sulD.F4.stereo.wav,48000,0.152
Strings,Cello.pizz.ff.sulD,Cello.pizz.ff.sulD.G3.stereo.wav,48000,0.135
Strings,Cello.pizz.ff.sulD,Cello.pizz.ff.sulD.G4.stereo.wav,48000,0.119
Strings,Cello.pizz.ff.sulD,Cello.pizz.ff.sulD.Gb3.stereo.wav,48000,0.144
Strings,Cello.pizz.ff.sulD,Cello.pizz.ff.sulD.Gb4.stereo.wav,48000,0.138
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.A2.stereo.wav,48000,0.127
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.A3.stereo.wav,48000,0.108
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Ab2.stereo.wav,48000,0.075
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Ab3.stereo.wav,48000,0.138
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.B2.stereo.wav,48000,0.076
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.B3.stereo.wav,48000,0.102
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Bb2.stereo.wav,48000,0.088
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Bb3.stereo.wav,48000,0.158
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.C3.stereo.wav,48000,0.102
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.C4.stereo.wav,48000,0.167
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.D3.stereo.wav,48000,0.071
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.D4.stereo.wav,48000,0.164
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Db3.stereo.wav,48000,0.074
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Db4.stereo.wav,48000,0.179
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.E3.stereo.wav,48000,0.07
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.E4.stereo.wav,48000,0.112
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Eb3.stereo.wav,48000,0.107
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Eb4.stereo.wav,48000,0.142
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.F3.stereo.wav,48000,0.072
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.F4.stereo.wav,48000,0.135
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.G2.stereo.wav,48000,0.124
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.G3.stereo.wav,48000,0.129
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.G4.stereo.wav,48000,0.14
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Gb3.stereo.wav,48000,0.086
Strings,Cello.pizz.ff.sulG,Cello.pizz.ff.sulG.Gb4.stereo.wav,48000,0.129
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.A4.stereo.wav,48000,0.129
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.A5.stereo.wav,48000,0.175
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.A6.stereo.wav,48000,0.11
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Ab5.stereo.wav,48000,0.144
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Ab6.stereo.wav,48000,0.171
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.B4.stereo.wav,48000,0.135
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.B5.stereo.wav,48000,0.155
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Bb4.stereo.wav,48000,0.421
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Bb5.stereo.wav,48000,0.187
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.C5.stereo.wav,48000,0.139
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.C6.stereo.wav,48000,0.146
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.D5.stereo.wav,48000,0.143
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.D6.stereo.wav,48000,0.162
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Db5.stereo.wav,48000,0.201
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Db6.stereo.wav,48000,0.165
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.E5.stereo.wav,48000,0.151
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.E6.stereo.wav,48000,0.177
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Eb5.stereo.wav,48000,0.112
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Eb6.stereo.wav,48000,0.231
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.F5.stereo.wav,48000,0.148
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.F6.stereo.wav,48000,0.255
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.G5.stereo.wav,48000,0.107
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.G6.stereo.wav,48000,0.225
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Gb5.stereo.wav,48000,0.128
Strings,Viola.arco.ff.sulA,Viola.arco.ff.sulA.Gb6.stereo.wav,48000,0.149
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.A3.stereo.wav,48000,0.068
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.A4.stereo.wav,48000,0.217
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Ab3.stereo.wav,48000,0.166
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Ab4.stereo.wav,48000,0.219
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.B3.stereo.wav,48000,0.359
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.B4.stereo.wav,48000,0.5
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Bb3.stereo.wav,48000,0.239
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Bb4.stereo.wav,48000,0.18
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.C3.stereo.wav,48000,0.073
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.C4.stereo.wav,48000,0.444
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.C5.stereo.wav,48000,0.625
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.D3.stereo.wav,48000,0.083
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.D4.stereo.wav,48000,0.3
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Db3.stereo.wav,48000,0.08
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Db4.stereo.wav,48000,0.132
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.E3.stereo.wav,48000,0.131
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.E4.stereo.wav,48000,0.382
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Eb3.stereo.wav,48000,0.062
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Eb4.stereo.wav,48000,0.201
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.F3.stereo.wav,48000,0.086
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.F4.stereo.wav,48000,0.172
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.G3.stereo.wav,48000,0.136
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.G4.stereo.wav,48000,0.147
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Gb3.stereo.wav,48000,0.14
Strings,Viola.arco.ff.sulC,Viola.arco.ff.sulC.Gb4.stereo.wav,48000,0.341
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.A4.stereo.wav,48000,0.135
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.A5.stereo.wav,48000,0.157
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Ab4.stereo.wav,48000,0.202
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Ab5.stereo.wav,48000,0.225
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.B4.stereo.wav,48000,0.21
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.B5.stereo.wav,48000,0.267
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Bb4.stereo.wav,48000,0.169
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Bb5.stereo.wav,48000,0.317
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.C5.stereo.wav,48000,0.261
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.C6.stereo.wav,48000,0.266
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.D4.stereo.wav,48000,0.232
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.D5.stereo.wav,48000,0.174
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.D6.stereo.wav,48000,0.218
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Db5.stereo.wav,48000,0.163
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Db6.stereo.wav,48000,0.207
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.E4.stereo.wav,48000,0.319
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.E5.stereo.wav,48000,0.172
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Eb4.stereo.wav,48000,0.454
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Eb5.stereo.wav,48000,0.359
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.F4.stereo.wav,48000,0.134
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.F5.stereo.wav,48000,0.141
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.G4.stereo.wav,48000,0.334
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.G5.stereo.wav,48000,0.101
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Gb4.stereo.wav,48000,0.303
Strings,Viola.arco.ff.sulD,Viola.arco.ff.sulD.Gb5.stereo.wav,48000,0.203
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.A3.stereo.wav,48000,0.213
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.A4.stereo.wav,48000,0.326
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Ab3.stereo.wav,48000,0.288
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Ab4.stereo.wav,48000,0.217
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.B3.stereo.wav,48000,0.148
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.B4.stereo.wav,48000,0.254
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Bb3.stereo.wav,48000,0.247
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Bb4.stereo.wav,48000,0.376
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.C4.stereo.wav,48000,0.278
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.C5.stereo.wav,48000,0.337
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.D4.stereo.wav,48000,0.457
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.D5.stereo.wav,48000,0.606
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Db4.stereo.wav,48000,0.262
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Db5.stereo.wav,48000,0.237
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.E4.stereo.wav,48000,0.278
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.E5.stereo.wav,48000,0.138
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Eb4.stereo.wav,48000,0.457
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Eb5.stereo.wav,48000,0.18
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.F4.stereo.wav,48000,0.18
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.F5.stereo.wav,48000,0.267
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.G3.stereo.wav,48000,0.551
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.G4.stereo.wav,48000,0.239
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.G5.stereo.wav,48000,0.194
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Gb4.stereo.wav,48000,0.263
Strings,Viola.arco.ff.sulG,Viola.arco.ff.sulG.Gb5.stereo.wav,48000,0.157
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.A4.stereo.wav,48000,0.164
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.A5.stereo.wav,48000,0.166
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.A6.stereo.wav,48000,0.131
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Ab5.stereo.wav,48000,0.298
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Ab6.stereo.wav,48000,0.168
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.B4.stereo.wav,48000,0.282
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.B5.stereo.wav,48000,0.222
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Bb4.stereo.wav,48000,0.192
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Bb5.stereo.wav,48000,0.272
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.C5.stereo.wav,48000,0.219
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.C6.stereo.wav,48000,0.195
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.D5.stereo.wav,48000,0.219
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.D6.stereo.wav,48000,0.22
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Db5.stereo.wav,48000,0.199
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Db6.stereo.wav,48000,0.181
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.E5.stereo.wav,48000,0.248
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.E6.stereo.wav,48000,0.176
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Eb5.stereo.wav,48000,0.202
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Eb6.stereo.wav,48000,0.136
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.F5.stereo.wav,48000,0.235
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.F6.stereo.wav,48000,0.195
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.G5.stereo.wav,48000,0.253
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.G6.stereo.wav,48000,0.147
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Gb5.stereo.wav,48000,0.203
Strings,Viola.pizz.ff.sulA,Viola.pizz.ff.sulA.Gb6.stereo.wav,48000,0.179
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.A3.stereo.wav,48000,0.171
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.A4.stereo.wav,48000,0.094
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Ab3.stereo.wav,48000,0.166
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Ab4.stereo.wav,48000,0.105
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.B3.stereo.wav,48000,0.14
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.B4.stereo.wav,48000,0.093
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Bb3.stereo.wav,48000,0.188
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Bb4.stereo.wav,48000,0.142
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.C3.stereo.wav,48000,0.168
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.C4.stereo.wav,48000,0.135
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.C5.stereo.wav,48000,0.116
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.D3.stereo.wav,48000,0.157
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.D4.stereo.wav,48000,0.156
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Db3.stereo.wav,48000,0.145
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Db4.stereo.wav,48000,0.114
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.E3.stereo.wav,48000,0.16
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.E4.stereo.wav,48000,0.162
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Eb3.stereo.wav,48000,0.14
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Eb4.stereo.wav,48000,0.135
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.F3.stereo.wav,48000,0.206
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.F4.stereo.wav,48000,0.117
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.G3.stereo.wav,48000,0.246
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.G4.stereo.wav,48000,0.142
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Gb3.stereo.wav,48000,0.141
Strings,Viola.pizz.ff.sulC,Viola.pizz.ff.sulC.Gb4.stereo.wav,48000,0.127
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.A4.stereo.wav,48000,0.139
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.A5.stereo.wav,48000,0.467
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Ab4.stereo.wav,48000,0.102
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Ab5.stereo.wav,48000,0.253
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.B4.stereo.wav,48000,0.244
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.B5.stereo.wav,48000,0.272
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Bb4.stereo.wav,48000,0.275
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Bb5.stereo.wav,48000,0.329
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.C5.stereo.wav,48000,0.255
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.C6.stereo.wav,48000,0.35
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.D4.stereo.wav,48000,0.119
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.D5.stereo.wav,48000,0.208
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.D6.stereo.wav,48000,0.203
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Db5.stereo.wav,48000,0.319
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Db6.stereo.wav,48000,0.33
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.E4.stereo.wav,48000,0.139
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.E5.stereo.wav,48000,0.438
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Eb4.stereo.wav,48000,0.13
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Eb5.stereo.wav,48000,0.488
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.F4.stereo.wav,48000,0.125
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.F5.stereo.wav,48000,0.396
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.G4.stereo.wav,48000,0.212
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.G5.stereo.wav,48000,0.28
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Gb4.stereo.wav,48000,0.123
Strings,Viola.pizz.ff.sulD,Viola.pizz.ff.sulD.Gb5.stereo.wav,48000,0.303
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.A3.stereo.wav,48000,0.11
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.A4.stereo.wav,48000,0.069
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Ab3.stereo.wav,48000,0.13
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Ab4.stereo.wav,48000,0.061
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.B3.stereo.wav,48000,0.089
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.B4.stereo.wav,48000,0.067
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Bb3.stereo.wav,48000,0.127
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Bb4.stereo.wav,48000,0.087
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.C4.stereo.wav,48000,0.082
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.C5.stereo.wav,48000,0.083
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.D4.stereo.wav,48000,0.076
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.D5.stereo.wav,48000,0.118
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Db4.stereo.wav,48000,0.131
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Db5.stereo.wav,48000,0.09
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.E4.stereo.wav,48000,0.088
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.E5.stereo.wav,48000,0.124
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Eb4.stereo.wav,48000,0.068
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Eb5.stereo.wav,48000,0.24
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.F4.stereo.wav,48000,0.078
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.F5.stereo.wav,48000,0.135
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.G3.stereo.wav,48000,0.109
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.G4.stereo.wav,48000,0.084
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.G5.stereo.wav,48000,0.292
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Gb4.stereo.wav,48000,0.155
Strings,Viola.pizz.ff.sulG,Viola.pizz.ff.sulG.Gb5.stereo.wav,48000,0.145
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.A4.stereo.wav,48000,0.045
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.A5.stereo.wav,48000,0.167
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Ab5.stereo.wav,48000,0.039
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Ab6.stereo.wav,48000,0.112
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.B4.stereo.wav,48000,0.131
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.B5.stereo.wav,48000,0.088
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Bb4.stereo.wav,48000,0.062
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.C5.stereo.wav,48000,0.044
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.C6.stereo.wav,48000,0.051
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.D5.stereo.wav,48000,0.034
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.D6.stereo.wav,48000,0.054
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Db5.stereo.wav,48000,0.03
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Db6.stereo.wav,48000,0.022
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.E5.stereo.wav,48000,0.092
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.E6.stereo.wav,48000,0.073
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Eb5.stereo.wav,48000,0.027
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Eb6.stereo.wav,48000,0.033
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.F5.stereo.wav,48000,0.117
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.F6.stereo.wav,48000,0.022
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.G5.stereo.wav,48000,0.079
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.G6.stereo.wav,48000,0.075
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Gb5.stereo.wav,48000,0.155
Strings,Violin.arco.ff.sulA,Violin.arco.ff.sulA.Gb6.stereo.wav,48000,0.125
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.A4.stereo.wav,48000,0.079
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.A5.stereo.wav,48000,0.036
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Ab4.stereo.wav,48000,0.115
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Ab5.stereo.wav,48000,0.046
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.B4.stereo.wav,48000,0.081
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.B5.stereo.wav,48000,0.032
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Bb4.stereo.wav,48000,0.103
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Bb5.stereo.wav,48000,0.036
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.C5.stereo.wav,48000,0.047
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.C6.stereo.wav,48000,0.124
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.D4.stereo.wav,48000,0.011
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.D5.stereo.wav,48000,0.046
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Db5.stereo.wav,48000,0.026
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.E4.stereo.wav,48000,0.097
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.E5.stereo.wav,48000,0.066
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Eb4.stereo.wav,48000,0.152
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Eb5.stereo.wav,48000,0.045
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.F4.stereo.wav,48000,0.104
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.F5.stereo.wav,48000,0.056
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.G4.stereo.wav,48000,0.108
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.G5.stereo.wav,48000,0.047
Strings,Violin.arco.ff.sulD,Violin.arco.ff.sulD.Gb5.stereo.wav,48000,0.044
